Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Zümrüt Sitesi,Huzurevi,S60,0.6,0.3,0.8,2.0,23,367819.8
Zümrüt Sitesi,Huzurevi,S61,0.6,0.3,0.8,2.5,21,333719.0
Zümrüt Sitesi,Huzurevi,S62,0.6,0.3,0.8,2.5,22,349559.88
Zümrüt Sitesi,Huzurevi,S63,0.6,0.3,0.8,2.5,23,365204.12
Zümrüt Sitesi,Huzurevi,S64,0.6,0.3,1.0,1.5,21,345130.22
Zümrüt Sitesi,Huzurevi,S65,0.6,0.3,1.0,1.5,22,359034.88
Zümrüt Sitesi,Huzurevi,S66,0.6,0.3,1.0,1.5,23,371668.03
Zümrüt Sitesi,Huzurevi,S67,0.6,0.3,1.0,2.0,21,341785.97
Zümrüt Sitesi,Huzurevi,S68,0.6,0.3,1.0,2.0,22,356287.1
Zümrüt Sitesi,Huzurevi,S69,0.6,0.3,1.0,2.0,23,368922.88
Zümrüt Sitesi,Huzurevi,S70,0.6,0.3,1.0,2.5,21,335681.03
Zümrüt Sitesi,Huzurevi,S71,0.6,0.3,1.0,2.5,22,353611.62
Zümrüt Sitesi,Huzurevi,S72,0.6,0.3,1.0,2.5,23,366341.28
Zümrüt Sitesi,Huzurevi,S73,0.6,0.3,1.2,1.5,21,346537.62
Zümrüt Sitesi,Huzurevi,S74,0.6,0.3,1.2,1.5,22,359958.34
Zümrüt Sitesi,Huzurevi,S75,0.6,0.3,1.2,1.5,23,375749.12
Zümrüt Sitesi,Huzurevi,S76,0.6,0.3,1.2,2.0,21,343558.56
Zümrüt Sitesi,Huzurevi,S77,0.6,0.3,1.2,2.0,22,357603.34
Zümrüt Sitesi,Huzurevi,S78,0.6,0.3,1.2,2.0,23,373139.25
Zümrüt Sitesi,Huzurevi,S79,0.6,0.3,1.2,2.5,21,340375.12
Zümrüt Sitesi,Huzurevi,S80,0.6,0.3,1.2,2.5,22,355318.88
Zümrüt Sitesi,Huzurevi,S81,0.6,0.3,1.2,2.5,23,370684.84
