Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Umut Sitesi,Huzurevi,S65,0.6,0.3,1.0,1.5,22,262349.75
Umut Sitesi,Huzurevi,S66,0.6,0.3,1.0,1.5,23,276705.9
Umut Sitesi,Huzurevi,S67,0.6,0.3,1.0,2.0,21,250675.1
Umut Sitesi,Huzurevi,S68,0.6,0.3,1.0,2.0,22,259105.36
Umut Sitesi,Huzurevi,S69,0.6,0.3,1.0,2.0,23,273794.62
Umut Sitesi,Huzurevi,S70,0.6,0.3,1.0,2.5,21,250400.05
Umut Sitesi,Huzurevi,S71,0.6,0.3,1.0,2.5,22,257390.31
Umut Sitesi,Huzurevi,S72,0.6,0.3,1.0,2.5,23,270757.6
Umut Sitesi,Huzurevi,S73,0.6,0.3,1.2,1.5,21,251621.05
Umut Sitesi,Huzurevi,S74,0.6,0.3,1.2,1.5,22,261493.4
Umut Sitesi,Huzurevi,S75,0.6,0.3,1.2,1.5,23,273795.03
Umut Sitesi,Huzurevi,S76,0.6,0.3,1.2,2.0,21,249781.69
Umut Sitesi,Huzurevi,S77,0.6,0.3,1.2,2.0,22,258459.94
Umut Sitesi,Huzurevi,S78,0.6,0.3,1.2,2.0,23,270862.84
Umut Sitesi,Huzurevi,S79,0.6,0.3,1.2,2.5,21,247874.53
Umut Sitesi,Huzurevi,S80,0.6,0.3,1.2,2.5,22,255258.81
Umut Sitesi,Huzurevi,S81,0.6,0.3,1.2,2.5,23,268085.53
Umut Sitesi,Huzurevi,S82,0.6,0.7,0.8,1.5,21,269047.53
Umut Sitesi,Huzurevi,S83,0.6,0.7,0.8,1.5,22,271505.8
Umut Sitesi,Huzurevi,S84,0.6,0.7,0.8,1.5,23,288277.34
Umut Sitesi,Huzurevi,S85,0.6,0.7,0.8,2.0,21,268855.88
Umut Sitesi,Huzurevi,S86,0.6,0.7,0.8,2.0,22,267597.22
Umut Sitesi,Huzurevi,S87,0.6,0.7,0.8,2.0,23,285055.28
Umut Sitesi,Huzurevi,S88,0.6,0.7,0.8,2.5,21,268812.53
Umut Sitesi,Huzurevi,S89,0.6,0.7,0.8,2.5,22,265401.4
Umut Sitesi,Huzurevi,S90,0.6,0.7,0.8,2.5,23,281921.4
Umut Sitesi,Huzurevi,S91,0.6,0.7,1.0,1.5,21,261752.1
Umut Sitesi,Huzurevi,S92,0.6,0.7,1.0,1.5,22,273224.12
Umut Sitesi,Huzurevi,S93,0.6,0.7,1.0,1.5,23,288326.53
Umut Sitesi,Huzurevi,S94,0.6,0.7,1.0,2.0,21,261548.78
Umut Sitesi,Huzurevi,S95,0.6,0.7,1.0,2.0,22,269133.34
Umut Sitesi,Huzurevi,S96,0.6,0.7,1.0,2.0,23,285301.47
Umut Sitesi,Huzurevi,S97,0.6,0.7,1.0,2.5,21,261498.78
Umut Sitesi,Huzurevi,S98,0.6,0.7,1.0,2.5,22,265196.94
Umut Sitesi,Huzurevi,S99,0.6,0.7,1.0,2.5,23,282207.2
Umut Sitesi,Huzurevi,S100,0.6,0.7,1.2,1.5,21,258828.03
Umut Sitesi,Huzurevi,S101,0.6,0.7,1.2,1.5,22,273438.0
Umut Sitesi,Huzurevi,S102,0.6,0.7,1.2,1.5,23,286767.0
Umut Sitesi,Huzurevi,S103,0.6,0.7,1.2,2.0,21,256584.77
Umut Sitesi,Huzurevi,S104,0.6,0.7,1.2,2.0,22,270327.94
Umut Sitesi,Huzurevi,S105,0.6,0.7,1.2,2.0,23,284019.34
Umut Sitesi,Huzurevi,S106,0.6,0.7,1.2,2.5,21,255182.77
Umut Sitesi,Huzurevi,S107,0.6,0.7,1.2,2.5,22,266801.8
Umut Sitesi,Huzurevi,S108,0.6,0.7,1.2,2.5,23,281690.44
Umut Sitesi,Huzurevi,S109,0.9,0.3,0.8,1.5,21,264247.1
Umut Sitesi,Huzurevi,S110,0.9,0.3,0.8,1.5,22,268584.25
Umut Sitesi,Huzurevi,S111,0.9,0.3,0.8,1.5,23,279988.47
Umut Sitesi,Huzurevi,S112,0.9,0.3,0.8,2.0,21,265190.2
Umut Sitesi,Huzurevi,S113,0.9,0.3,0.8,2.0,22,267301.34
Umut Sitesi,Huzurevi,S114,0.9,0.3,0.8,2.0,23,278834.06
Umut Sitesi,Huzurevi,S115,0.9,0.3,0.8,2.5,21,266273.94
Umut Sitesi,Huzurevi,S116,0.9,0.3,0.8,2.5,22,266932.84
Umut Sitesi,Huzurevi,S117,0.9,0.3,0.8,2.5,23,277462.0
Umut Sitesi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,256559.25
Umut Sitesi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,267013.72
Umut Sitesi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,277876.38
Umut Sitesi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,257559.36
Umut Sitesi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,265498.16
Umut Sitesi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,276248.12
Umut Sitesi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,258720.67
Umut Sitesi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,263832.94
Umut Sitesi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,274627.28
Umut Sitesi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,250813.9
Umut Sitesi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,264680.9
Umut Sitesi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,274614.6
Umut Sitesi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,249790.17
Umut Sitesi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,262926.78
Umut Sitesi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,273182.56
Umut Sitesi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,250901.97
Umut Sitesi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,261206.9
