Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Fizik Tedavi,Saglik Merkezi,S59,0.6,0.3,0.8,2.0,22,436005.78
Fizik Tedavi,Saglik Merkezi,S60,0.6,0.3,0.8,2.0,23,452657.3
Fizik Tedavi,Saglik Merkezi,S61,0.6,0.3,0.8,2.5,21,423925.53
Fizik Tedavi,Saglik Merkezi,S62,0.6,0.3,0.8,2.5,22,436680.47
Fizik Tedavi,Saglik Merkezi,S63,0.6,0.3,0.8,2.5,23,452015.5
Fizik Tedavi,Saglik Merkezi,S64,0.6,0.3,1.0,1.5,21,426500.53
Fizik Tedavi,Saglik Merkezi,S65,0.6,0.3,1.0,1.5,22,440127.5
Fizik Tedavi,Saglik Merkezi,S66,0.6,0.3,1.0,1.5,23,460652.84
Fizik Tedavi,Saglik Merkezi,S67,0.6,0.3,1.0,2.0,21,427428.8
Fizik Tedavi,Saglik Merkezi,S68,0.6,0.3,1.0,2.0,22,440354.28
Fizik Tedavi,Saglik Merkezi,S69,0.6,0.3,1.0,2.0,23,459211.34
Fizik Tedavi,Saglik Merkezi,S70,0.6,0.3,1.0,2.5,21,428588.66
Fizik Tedavi,Saglik Merkezi,S71,0.6,0.3,1.0,2.5,22,441037.5
Fizik Tedavi,Saglik Merkezi,S72,0.6,0.3,1.0,2.5,23,458280.16
Fizik Tedavi,Saglik Merkezi,S73,0.6,0.3,1.2,1.5,21,430713.06
Fizik Tedavi,Saglik Merkezi,S74,0.6,0.3,1.2,1.5,22,445440.62
Fizik Tedavi,Saglik Merkezi,S75,0.6,0.3,1.2,1.5,23,467913.22
Fizik Tedavi,Saglik Merkezi,S76,0.6,0.3,1.2,2.0,21,431690.84
Fizik Tedavi,Saglik Merkezi,S77,0.6,0.3,1.2,2.0,22,445245.03
Fizik Tedavi,Saglik Merkezi,S78,0.6,0.3,1.2,2.0,23,466339.62
Fizik Tedavi,Saglik Merkezi,S79,0.6,0.3,1.2,2.5,21,433011.88
Fizik Tedavi,Saglik Merkezi,S80,0.6,0.3,1.2,2.5,22,445602.22
Fizik Tedavi,Saglik Merkezi,S81,0.6,0.3,1.2,2.5,23,465115.47
Fizik Tedavi,Saglik Merkezi,S82,0.6,0.7,0.8,1.5,21,429262.5
Fizik Tedavi,Saglik Merkezi,S83,0.6,0.7,0.8,1.5,22,443297.38
Fizik Tedavi,Saglik Merkezi,S84,0.6,0.7,0.8,1.5,23,461460.12
Fizik Tedavi,Saglik Merkezi,S85,0.6,0.7,0.8,2.0,21,429640.3
Fizik Tedavi,Saglik Merkezi,S86,0.6,0.7,0.8,2.0,22,443686.75
Fizik Tedavi,Saglik Merkezi,S87,0.6,0.7,0.8,2.0,23,460375.88
Fizik Tedavi,Saglik Merkezi,S88,0.6,0.7,0.8,2.5,21,430233.34
Fizik Tedavi,Saglik Merkezi,S89,0.6,0.7,0.8,2.5,22,444423.84
Fizik Tedavi,Saglik Merkezi,S90,0.6,0.7,0.8,2.5,23,459988.0
Fizik Tedavi,Saglik Merkezi,S91,0.6,0.7,1.0,1.5,21,434440.8
Fizik Tedavi,Saglik Merkezi,S92,0.6,0.7,1.0,1.5,22,448151.38
Fizik Tedavi,Saglik Merkezi,S93,0.6,0.7,1.0,1.5,23,468592.25
Fizik Tedavi,Saglik Merkezi,S94,0.6,0.7,1.0,2.0,21,435319.72
Fizik Tedavi,Saglik Merkezi,S95,0.6,0.7,1.0,2.0,22,448499.5
Fizik Tedavi,Saglik Merkezi,S96,0.6,0.7,1.0,2.0,23,467212.94
Fizik Tedavi,Saglik Merkezi,S97,0.6,0.7,1.0,2.5,21,436339.47
Fizik Tedavi,Saglik Merkezi,S98,0.6,0.7,1.0,2.5,22,449362.62
Fizik Tedavi,Saglik Merkezi,S99,0.6,0.7,1.0,2.5,23,466424.94
Fizik Tedavi,Saglik Merkezi,S100,0.6,0.7,1.2,1.5,21,439444.06
Fizik Tedavi,Saglik Merkezi,S101,0.6,0.7,1.2,1.5,22,454082.6
Fizik Tedavi,Saglik Merkezi,S102,0.6,0.7,1.2,1.5,23,476568.28
Fizik Tedavi,Saglik Merkezi,S103,0.6,0.7,1.2,2.0,21,440427.88
Fizik Tedavi,Saglik Merkezi,S104,0.6,0.7,1.2,2.0,22,454129.7
Fizik Tedavi,Saglik Merkezi,S105,0.6,0.7,1.2,2.0,23,475113.53
Fizik Tedavi,Saglik Merkezi,S106,0.6,0.7,1.2,2.5,21,441591.38
Fizik Tedavi,Saglik Merkezi,S107,0.6,0.7,1.2,2.5,22,454648.3
Fizik Tedavi,Saglik Merkezi,S108,0.6,0.7,1.2,2.5,23,474072.06
Fizik Tedavi,Saglik Merkezi,S109,0.9,0.3,0.8,1.5,21,427456.72
