Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Kadın Sığınma Evi,Huzurevi,S59,0.6,0.3,0.8,2.0,22,400746.9
Kadın Sığınma Evi,Huzurevi,S60,0.6,0.3,0.8,2.0,23,405486.5
Kadın Sığınma Evi,Huzurevi,S61,0.6,0.3,0.8,2.5,21,406063.3
Kadın Sığınma Evi,Huzurevi,S62,0.6,0.3,0.8,2.5,22,404028.75
Kadın Sığınma Evi,Huzurevi,S63,0.6,0.3,0.8,2.5,23,406532.34
Kadın Sığınma Evi,Huzurevi,S64,0.6,0.3,1.0,1.5,21,426992.1
Kadın Sığınma Evi,Huzurevi,S65,0.6,0.3,1.0,1.5,22,426119.6
Kadın Sığınma Evi,Huzurevi,S66,0.6,0.3,1.0,1.5,23,426583.3
Kadın Sığınma Evi,Huzurevi,S67,0.6,0.3,1.0,2.0,21,429102.3
Kadın Sığınma Evi,Huzurevi,S68,0.6,0.3,1.0,2.0,22,429614.9
Kadın Sığınma Evi,Huzurevi,S69,0.6,0.3,1.0,2.0,23,426753.44
Kadın Sığınma Evi,Huzurevi,S70,0.6,0.3,1.0,2.5,21,431930.94
Kadın Sığınma Evi,Huzurevi,S71,0.6,0.3,1.0,2.5,22,433202.06
Kadın Sığınma Evi,Huzurevi,S72,0.6,0.3,1.0,2.5,23,427171.75
Kadın Sığınma Evi,Huzurevi,S73,0.6,0.3,1.2,1.5,21,440759.16
Kadın Sığınma Evi,Huzurevi,S74,0.6,0.3,1.2,1.5,22,449311.1
Kadın Sığınma Evi,Huzurevi,S75,0.6,0.3,1.2,1.5,23,444888.53
Kadın Sığınma Evi,Huzurevi,S76,0.6,0.3,1.2,2.0,21,444919.12
Kadın Sığınma Evi,Huzurevi,S77,0.6,0.3,1.2,2.0,22,451043.34
Kadın Sığınma Evi,Huzurevi,S78,0.6,0.3,1.2,2.0,23,446597.66
Kadın Sığınma Evi,Huzurevi,S79,0.6,0.3,1.2,2.5,21,449856.5
Kadın Sığınma Evi,Huzurevi,S80,0.6,0.3,1.2,2.5,22,452597.38
Kadın Sığınma Evi,Huzurevi,S81,0.6,0.3,1.2,2.5,23,447735.84
Kadın Sığınma Evi,Huzurevi,S82,0.6,0.7,0.8,1.5,21,446642.12
Kadın Sığınma Evi,Huzurevi,S83,0.6,0.7,0.8,1.5,22,429154.88
Kadın Sığınma Evi,Huzurevi,S84,0.6,0.7,0.8,1.5,23,415605.34
Kadın Sığınma Evi,Huzurevi,S85,0.6,0.7,0.8,2.0,21,447080.06
Kadın Sığınma Evi,Huzurevi,S86,0.6,0.7,0.8,2.0,22,429904.3
Kadın Sığınma Evi,Huzurevi,S87,0.6,0.7,0.8,2.0,23,417310.16
Kadın Sığınma Evi,Huzurevi,S88,0.6,0.7,0.8,2.5,21,446599.28
Kadın Sığınma Evi,Huzurevi,S89,0.6,0.7,0.8,2.5,22,430523.47
Kadın Sığınma Evi,Huzurevi,S90,0.6,0.7,0.8,2.5,23,418132.06
Kadın Sığınma Evi,Huzurevi,S91,0.6,0.7,1.0,1.5,21,462498.4
Kadın Sığınma Evi,Huzurevi,S92,0.6,0.7,1.0,1.5,22,449675.53
Kadın Sığınma Evi,Huzurevi,S93,0.6,0.7,1.0,1.5,23,433970.88
Kadın Sığınma Evi,Huzurevi,S94,0.6,0.7,1.0,2.0,21,462574.38
Kadın Sığınma Evi,Huzurevi,S95,0.6,0.7,1.0,2.0,22,449405.03
Kadın Sığınma Evi,Huzurevi,S96,0.6,0.7,1.0,2.0,23,433296.94
Kadın Sığınma Evi,Huzurevi,S97,0.6,0.7,1.0,2.5,21,462933.8
Kadın Sığınma Evi,Huzurevi,S98,0.6,0.7,1.0,2.5,22,451186.1
Kadın Sığınma Evi,Huzurevi,S99,0.6,0.7,1.0,2.5,23,431918.75
Kadın Sığınma Evi,Huzurevi,S100,0.6,0.7,1.2,1.5,21,473200.12
Kadın Sığınma Evi,Huzurevi,S101,0.6,0.7,1.2,1.5,22,462698.5
Kadın Sığınma Evi,Huzurevi,S102,0.6,0.7,1.2,1.5,23,442957.38
Kadın Sığınma Evi,Huzurevi,S103,0.6,0.7,1.2,2.0,21,472644.44
Kadın Sığınma Evi,Huzurevi,S104,0.6,0.7,1.2,2.0,22,461649.0
Kadın Sığınma Evi,Huzurevi,S105,0.6,0.7,1.2,2.0,23,441658.66
Kadın Sığınma Evi,Huzurevi,S106,0.6,0.7,1.2,2.5,21,473011.0
Kadın Sığınma Evi,Huzurevi,S107,0.6,0.7,1.2,2.5,22,460588.7
