Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Apart B,Otel,S71,0.6,0.3,1.0,2.5,22,391835.44
Apart B,Otel,S72,0.6,0.3,1.0,2.5,23,408134.7
Apart B,Otel,S73,0.6,0.3,1.2,1.5,21,383070.84
Apart B,Otel,S74,0.6,0.3,1.2,1.5,22,399739.7
Apart B,Otel,S75,0.6,0.3,1.2,1.5,23,412852.2
Apart B,Otel,S76,0.6,0.3,1.2,2.0,21,380611.16
Apart B,Otel,S77,0.6,0.3,1.2,2.0,22,395963.16
Apart B,Otel,S78,0.6,0.3,1.2,2.0,23,410940.4
Apart B,Otel,S79,0.6,0.3,1.2,2.5,21,378211.28
Apart B,Otel,S80,0.6,0.3,1.2,2.5,22,392315.44
Apart B,Otel,S81,0.6,0.3,1.2,2.5,23,408938.38
Apart B,Otel,S82,0.6,0.7,0.8,1.5,21,407994.6
Apart B,Otel,S83,0.6,0.7,0.8,1.5,22,429359.34
Apart B,Otel,S84,0.6,0.7,0.8,1.5,23,439669.47
Apart B,Otel,S85,0.6,0.7,0.8,2.0,21,404556.06
Apart B,Otel,S86,0.6,0.7,0.8,2.0,22,425730.4
Apart B,Otel,S87,0.6,0.7,0.8,2.0,23,438806.5
Apart B,Otel,S88,0.6,0.7,0.8,2.5,21,401152.12
Apart B,Otel,S89,0.6,0.7,0.8,2.5,22,422005.75
Apart B,Otel,S90,0.6,0.7,0.8,2.5,23,437571.9
Apart B,Otel,S91,0.6,0.7,1.0,1.5,21,409411.3
Apart B,Otel,S92,0.6,0.7,1.0,1.5,22,430339.94
Apart B,Otel,S93,0.6,0.7,1.0,1.5,23,437174.62
Apart B,Otel,S94,0.6,0.7,1.0,2.0,21,406105.97
Apart B,Otel,S95,0.6,0.7,1.0,2.0,22,426592.2
Apart B,Otel,S96,0.6,0.7,1.0,2.0,23,436300.0
Apart B,Otel,S97,0.6,0.7,1.0,2.5,21,402582.84
Apart B,Otel,S98,0.6,0.7,1.0,2.5,22,422798.9
Apart B,Otel,S99,0.6,0.7,1.0,2.5,23,434284.12
Apart B,Otel,S100,0.6,0.7,1.2,1.5,21,410540.1
Apart B,Otel,S101,0.6,0.7,1.2,1.5,22,429432.56
Apart B,Otel,S102,0.6,0.7,1.2,1.5,23,434534.78
Apart B,Otel,S103,0.6,0.7,1.2,2.0,21,406739.34
Apart B,Otel,S104,0.6,0.7,1.2,2.0,22,426944.06
Apart B,Otel,S105,0.6,0.7,1.2,2.0,23,432671.94
Apart B,Otel,S106,0.6,0.7,1.2,2.5,21,404071.53
Apart B,Otel,S107,0.6,0.7,1.2,2.5,22,423183.0
Apart B,Otel,S108,0.6,0.7,1.2,2.5,23,430464.94
Apart B,Otel,S109,0.9,0.3,0.8,1.5,21,360841.84
Apart B,Otel,S110,0.9,0.3,0.8,1.5,22,378917.6
Apart B,Otel,S111,0.9,0.3,0.8,1.5,23,394554.6
Apart B,Otel,S112,0.9,0.3,0.8,2.0,21,358007.22
Apart B,Otel,S113,0.9,0.3,0.8,2.0,22,376020.44
Apart B,Otel,S114,0.9,0.3,0.8,2.0,23,392936.97
Apart B,Otel,S115,0.9,0.3,0.8,2.5,21,354861.12
Apart B,Otel,S116,0.9,0.3,0.8,2.5,22,373127.5
Apart B,Otel,S117,0.9,0.3,0.8,2.5,23,390564.62
Apart B,Otel,S118,0.9,0.3,1.0,1.5,21,361372.1
Apart B,Otel,S119,0.9,0.3,1.0,1.5,22,379684.56
Apart B,Otel,S120,0.9,0.3,1.0,1.5,23,393929.88
Apart B,Otel,S121,0.9,0.3,1.0,2.0,21,358699.5
Apart B,Otel,S122,0.9,0.3,1.0,2.0,22,376651.84
Apart B,Otel,S123,0.9,0.3,1.0,2.0,23,392150.06
Apart B,Otel,S124,0.9,0.3,1.0,2.5,21,356750.8
Apart B,Otel,S125,0.9,0.3,1.0,2.5,22,373113.4
Apart B,Otel,S126,0.9,0.3,1.0,2.5,23,389336.25
Apart B,Otel,S127,0.9,0.3,1.2,1.5,21,362248.8
Apart B,Otel,S128,0.9,0.3,1.2,1.5,22,377583.88
Apart B,Otel,S129,0.9,0.3,1.2,1.5,23,390258.53
Apart B,Otel,S130,0.9,0.3,1.2,2.0,21,360509.47
Apart B,Otel,S131,0.9,0.3,1.2,2.0,22,374379.03
Apart B,Otel,S132,0.9,0.3,1.2,2.0,23,389183.6
Apart B,Otel,S133,0.9,0.3,1.2,2.5,21,358638.4
Apart B,Otel,S134,0.9,0.3,1.2,2.5,22,371479.2
Apart B,Otel,S135,0.9,0.3,1.2,2.5,23,387361.78
Apart B,Otel,S136,0.9,0.7,0.8,1.5,21,386762.4
Apart B,Otel,S137,0.9,0.7,0.8,1.5,22,408166.72
Apart B,Otel,S138,0.9,0.7,0.8,1.5,23,418636.56
Apart B,Otel,S139,0.9,0.7,0.8,2.0,21,383648.2
Apart B,Otel,S140,0.9,0.7,0.8,2.0,22,404963.47
Apart B,Otel,S141,0.9,0.7,0.8,2.0,23,416744.94
Apart B,Otel,S142,0.9,0.7,0.8,2.5,21,380571.94
Apart B,Otel,S143,0.9,0.7,0.8,2.5,22,401810.28
Apart B,Otel,S144,0.9,0.7,0.8,2.5,23,414630.9
Apart B,Otel,S145,0.9,0.7,1.0,1.5,21,388697.78
Apart B,Otel,S146,0.9,0.7,1.0,1.5,22,408793.0
Apart B,Otel,S147,0.9,0.7,1.0,1.5,23,414435.56
Apart B,Otel,S148,0.9,0.7,1.0,2.0,21,385592.06
Apart B,Otel,S149,0.9,0.7,1.0,2.0,22,405678.84
Apart B,Otel,S150,0.9,0.7,1.0,2.0,23,412561.47
Apart B,Otel,S151,0.9,0.7,1.0,2.5,21,382609.9
