Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Huzur Sitesi,Huzurevi,S62,0.6,0.3,0.8,2.5,22,32569.508
Huzur Sitesi,Huzurevi,S63,0.6,0.3,0.8,2.5,23,32961.586
Huzur Sitesi,Huzurevi,S64,0.6,0.3,1.0,1.5,21,11194.948
Huzur Sitesi,Huzurevi,S65,0.6,0.3,1.0,1.5,22,14119.608
Huzur Sitesi,Huzurevi,S66,0.6,0.3,1.0,1.5,23,19920.447
Huzur Sitesi,Huzurevi,S67,0.6,0.3,1.0,2.0,21,12715.517
Huzur Sitesi,Huzurevi,S68,0.6,0.3,1.0,2.0,22,15891.883
Huzur Sitesi,Huzurevi,S69,0.6,0.3,1.0,2.0,23,21621.443
Huzur Sitesi,Huzurevi,S70,0.6,0.3,1.0,2.5,21,13560.733
Huzur Sitesi,Huzurevi,S71,0.6,0.3,1.0,2.5,22,17073.7
Huzur Sitesi,Huzurevi,S72,0.6,0.3,1.0,2.5,23,23719.27
Huzur Sitesi,Huzurevi,S73,0.6,0.3,1.2,1.5,21,-3403.5366
Huzur Sitesi,Huzurevi,S74,0.6,0.3,1.2,1.5,22,-580.81616
Huzur Sitesi,Huzurevi,S75,0.6,0.3,1.2,1.5,23,3138.6294
Huzur Sitesi,Huzurevi,S76,0.6,0.3,1.2,2.0,21,-2445.822
Huzur Sitesi,Huzurevi,S77,0.6,0.3,1.2,2.0,22,1314.9622
Huzur Sitesi,Huzurevi,S78,0.6,0.3,1.2,2.0,23,5457.514
Huzur Sitesi,Huzurevi,S79,0.6,0.3,1.2,2.5,21,-1232.5156
Huzur Sitesi,Huzurevi,S80,0.6,0.3,1.2,2.5,22,3024.0352
Huzur Sitesi,Huzurevi,S81,0.6,0.3,1.2,2.5,23,7325.175
Huzur Sitesi,Huzurevi,S82,0.6,0.7,0.8,1.5,21,30170.14
Huzur Sitesi,Huzurevi,S83,0.6,0.7,0.8,1.5,22,44482.703
Huzur Sitesi,Huzurevi,S84,0.6,0.7,0.8,1.5,23,46519.234
Huzur Sitesi,Huzurevi,S85,0.6,0.7,0.8,2.0,21,30965.354
Huzur Sitesi,Huzurevi,S86,0.6,0.7,0.8,2.0,22,43381.5
Huzur Sitesi,Huzurevi,S87,0.6,0.7,0.8,2.0,23,45230.05
Huzur Sitesi,Huzurevi,S88,0.6,0.7,0.8,2.5,21,32751.664
Huzur Sitesi,Huzurevi,S89,0.6,0.7,0.8,2.5,22,42686.406
Huzur Sitesi,Huzurevi,S90,0.6,0.7,0.8,2.5,23,44281.81
Huzur Sitesi,Huzurevi,S91,0.6,0.7,1.0,1.5,21,11266.451
Huzur Sitesi,Huzurevi,S92,0.6,0.7,1.0,1.5,22,21613.275
Huzur Sitesi,Huzurevi,S93,0.6,0.7,1.0,1.5,23,35637.438
Huzur Sitesi,Huzurevi,S94,0.6,0.7,1.0,2.0,21,12248.736
Huzur Sitesi,Huzurevi,S95,0.6,0.7,1.0,2.0,22,22752.176
Huzur Sitesi,Huzurevi,S96,0.6,0.7,1.0,2.0,23,35037.92
Huzur Sitesi,Huzurevi,S97,0.6,0.7,1.0,2.5,21,13606.164
Huzur Sitesi,Huzurevi,S98,0.6,0.7,1.0,2.5,22,24287.188
Huzur Sitesi,Huzurevi,S99,0.6,0.7,1.0,2.5,23,34705.777
Huzur Sitesi,Huzurevi,S100,0.6,0.7,1.2,1.5,21,-4526.663
Huzur Sitesi,Huzurevi,S101,0.6,0.7,1.2,1.5,22,2013.2168
Huzur Sitesi,Huzurevi,S102,0.6,0.7,1.2,1.5,23,16365.86
Huzur Sitesi,Huzurevi,S103,0.6,0.7,1.2,2.0,21,-3566.571
Huzur Sitesi,Huzurevi,S104,0.6,0.7,1.2,2.0,22,3144.4675
Huzur Sitesi,Huzurevi,S105,0.6,0.7,1.2,2.0,23,15713.284
Huzur Sitesi,Huzurevi,S106,0.6,0.7,1.2,2.5,21,-2269.5088
Huzur Sitesi,Huzurevi,S107,0.6,0.7,1.2,2.5,22,4761.814
Huzur Sitesi,Huzurevi,S108,0.6,0.7,1.2,2.5,23,17022.81
Huzur Sitesi,Huzurevi,S109,0.9,0.3,0.8,1.5,21,50241.543
Huzur Sitesi,Huzurevi,S110,0.9,0.3,0.8,1.5,22,48023.344
Huzur Sitesi,Huzurevi,S111,0.9,0.3,0.8,1.5,23,49667.812
Huzur Sitesi,Huzurevi,S112,0.9,0.3,0.8,2.0,21,50811.273
Huzur Sitesi,Huzurevi,S113,0.9,0.3,0.8,2.0,22,48173.11
Huzur Sitesi,Huzurevi,S114,0.9,0.3,0.8,2.0,23,49643.71
Huzur Sitesi,Huzurevi,S115,0.9,0.3,0.8,2.5,21,51505.86
Huzur Sitesi,Huzurevi,S116,0.9,0.3,0.8,2.5,22,48989.344
Huzur Sitesi,Huzurevi,S117,0.9,0.3,0.8,2.5,23,50392.8
Huzur Sitesi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,46724.297
Huzur Sitesi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,43833.754
Huzur Sitesi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,44702.5
Huzur Sitesi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,47305.758
Huzur Sitesi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,45028.82
Huzur Sitesi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,45427.68
Huzur Sitesi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,48266.93
Huzur Sitesi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,46589.2
Huzur Sitesi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,46228.734
Huzur Sitesi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,43609.75
Huzur Sitesi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,41657.797
Huzur Sitesi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,40608.984
Huzur Sitesi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,44974.023
Huzur Sitesi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,43148.746
Huzur Sitesi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,41925.39
Huzur Sitesi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,46384.605
Huzur Sitesi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,44708.816
Huzur Sitesi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,43616.293
Huzur Sitesi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,58944.44
Huzur Sitesi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,60096.38
Huzur Sitesi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,62212.57
Huzur Sitesi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,60896.11
Huzur Sitesi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,60476.77
Huzur Sitesi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,62370.324
Huzur Sitesi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,64546.703
Huzur Sitesi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,61669.625
Huzur Sitesi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,63087.355
