Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Papatya Sitesi,Huzurevi,S63,0.6,0.3,0.8,2.5,23,506318.28
Papatya Sitesi,Huzurevi,S64,0.6,0.3,1.0,1.5,21,522485.7
Papatya Sitesi,Huzurevi,S65,0.6,0.3,1.0,1.5,22,508972.06
Papatya Sitesi,Huzurevi,S66,0.6,0.3,1.0,1.5,23,511866.7
Papatya Sitesi,Huzurevi,S67,0.6,0.3,1.0,2.0,21,519376.8
Papatya Sitesi,Huzurevi,S68,0.6,0.3,1.0,2.0,22,509160.2
Papatya Sitesi,Huzurevi,S69,0.6,0.3,1.0,2.0,23,512683.75
Papatya Sitesi,Huzurevi,S70,0.6,0.3,1.0,2.5,21,516071.44
Papatya Sitesi,Huzurevi,S71,0.6,0.3,1.0,2.5,22,509963.2
Papatya Sitesi,Huzurevi,S72,0.6,0.3,1.0,2.5,23,513318.56
Papatya Sitesi,Huzurevi,S73,0.6,0.3,1.2,1.5,21,539913.7
Papatya Sitesi,Huzurevi,S74,0.6,0.3,1.2,1.5,22,508219.53
Papatya Sitesi,Huzurevi,S75,0.6,0.3,1.2,1.5,23,512181.22
Papatya Sitesi,Huzurevi,S76,0.6,0.3,1.2,2.0,21,536290.94
Papatya Sitesi,Huzurevi,S77,0.6,0.3,1.2,2.0,22,507630.2
Papatya Sitesi,Huzurevi,S78,0.6,0.3,1.2,2.0,23,516400.38
Papatya Sitesi,Huzurevi,S79,0.6,0.3,1.2,2.5,21,532500.94
Papatya Sitesi,Huzurevi,S80,0.6,0.3,1.2,2.5,22,509269.94
Papatya Sitesi,Huzurevi,S81,0.6,0.3,1.2,2.5,23,519624.5
Papatya Sitesi,Huzurevi,S82,0.6,0.7,0.8,1.5,21,598297.9
Papatya Sitesi,Huzurevi,S83,0.6,0.7,0.8,1.5,22,605947.1
Papatya Sitesi,Huzurevi,S84,0.6,0.7,0.8,1.5,23,594176.6
Papatya Sitesi,Huzurevi,S85,0.6,0.7,0.8,2.0,21,594031.56
Papatya Sitesi,Huzurevi,S86,0.6,0.7,0.8,2.0,22,598468.2
Papatya Sitesi,Huzurevi,S87,0.6,0.7,0.8,2.0,23,590229.5
Papatya Sitesi,Huzurevi,S88,0.6,0.7,0.8,2.5,21,590049.06
Papatya Sitesi,Huzurevi,S89,0.6,0.7,0.8,2.5,22,590891.56
Papatya Sitesi,Huzurevi,S90,0.6,0.7,0.8,2.5,23,585952.5
Papatya Sitesi,Huzurevi,S91,0.6,0.7,1.0,1.5,21,613398.06
Papatya Sitesi,Huzurevi,S92,0.6,0.7,1.0,1.5,22,603830.5
Papatya Sitesi,Huzurevi,S93,0.6,0.7,1.0,1.5,23,588209.0
Papatya Sitesi,Huzurevi,S94,0.6,0.7,1.0,2.0,21,609003.3
Papatya Sitesi,Huzurevi,S95,0.6,0.7,1.0,2.0,22,598001.56
Papatya Sitesi,Huzurevi,S96,0.6,0.7,1.0,2.0,23,584148.25
Papatya Sitesi,Huzurevi,S97,0.6,0.7,1.0,2.5,21,604140.6
Papatya Sitesi,Huzurevi,S98,0.6,0.7,1.0,2.5,22,594409.44
